source,target
f_gentiana_pubigera_31,55.1
f_gentiana_pubigera_31,409.1
f_gentiana_pubigera_33,69.0
f_gentiana_pubigera_33,135.1
f_gentiana_pubigera_33,107.1
f_gentiana_pubigera_33,432.2
f_gentiana_pubigera_33,119.1
f_gentiana_pubigera_33,415.2
f_gentiana_pubigera_34,67.1
f_gentiana_pubigera_34,360.2
f_gentiana_pubigera_34,105.1
f_gentiana_pubigera_34,107.1
f_gentiana_pubigera_34,79.1
f_gentiana_pubigera_34,81.1
f_gentiana_pubigera_34,119.1
f_gentiana_pubigera_34,91.1
f_gentiana_pubigera_34,93.1
f_gentiana_pubigera_34,95.1
f_gentiana_pubigera_35,293.2
f_gentiana_pubigera_35,81.1
f_gentiana_pubigera_35,275.2
f_gentiana_pubigera_35,119.1
f_gentiana_pubigera_35,219.2
f_gentiana_pubigera_35,93.1
f_gentiana_pubigera_36,173.1
f_gentiana_pubigera_36,111.0
f_gentiana_pubigera_36,83.0
f_gentiana_pubigera_36,217.1
f_gentiana_pubigera_36,155.1
f_gentiana_pubigera_38,453.3
f_gentiana_pubigera_38,201.2
f_gentiana_pubigera_38,147.0
f_gentiana_pubigera_38,435.3
f_gentiana_pubigera_38,635.4
f_gentiana_pubigera_40,203.2
f_gentiana_pubigera_40,455.4
f_gentiana_pubigera_41,137.0
f_gentiana_pubigera_41,299.1
f_gentiana_pubigera_41,495.2
f_gentiana_pubigera_41,155.0
f_gentiana_pubigera_41,221.0
f_gentiana_pubigera_41,127.0
f_gentiana_pubigera_42,682.4
f_gentiana_pubigera_42,637.3
f_gentiana_pubigera_43,67.1
f_gentiana_pubigera_43,69.1
f_gentiana_pubigera_43,133.1
f_gentiana_pubigera_43,135.1
f_gentiana_pubigera_43,107.1
f_gentiana_pubigera_43,109.1
f_gentiana_pubigera_43,79.1
f_gentiana_pubigera_43,81.1
f_gentiana_pubigera_43,149.1
f_gentiana_pubigera_43,277.2
f_gentiana_pubigera_43,121.1
f_gentiana_pubigera_43,91.1
f_gentiana_pubigera_43,93.1
f_gentiana_pubigera_43,95.1
f_gentiana_pubigera_44,97.1
f_gentiana_pubigera_44,69.1
f_gentiana_pubigera_44,263.2
f_gentiana_pubigera_44,137.1
f_gentiana_pubigera_44,81.1
f_gentiana_pubigera_44,83.1
f_gentiana_pubigera_44,437.4
f_gentiana_pubigera_44,55.1
f_gentiana_pubigera_44,57.1
f_gentiana_pubigera_44,95.1
f_gentiana_pubigera_45,453.3
f_gentiana_pubigera_45,635.4
f_gentiana_pubigera_45,201.2
f_gentiana_pubigera_45,147.0
f_gentiana_pubigera_45,435.3
f_gentiana_pubigera_45,407.3
f_gentiana_pubigera_45,187.1
f_gentiana_pubigera_45,95.1
f_gentiana_pubigera_46,107.1
f_gentiana_pubigera_46,203.2
f_gentiana_pubigera_46,205.2
f_gentiana_pubigera_46,473.4
f_gentiana_pubigera_46,175.1
f_gentiana_pubigera_46,207.2
f_gentiana_pubigera_46,177.2
f_gentiana_pubigera_46,437.3
f_gentiana_pubigera_46,409.3
f_gentiana_pubigera_46,187.1
f_gentiana_pubigera_46,189.2
f_gentiana_pubigera_46,95.1
f_gentiana_pubigera_48,311.2
f_gentiana_pubigera_48,155.1
f_gentiana_pubigera_48,293.2
f_gentiana_pubigera_48,95.1
f_gentiana_pubigera_49,291.2
f_gentiana_pubigera_49,131.1
f_gentiana_pubigera_49,81.1
f_gentiana_pubigera_49,273.2
f_gentiana_pubigera_49,119.1
f_gentiana_pubigera_50,131.0
f_gentiana_pubigera_50,195.1
f_gentiana_pubigera_50,103.1
f_gentiana_pubigera_50,177.1
f_gentiana_pubigera_50,149.1
f_gentiana_pubigera_50,121.1
f_gentiana_pubigera_50,91.1
f_gentiana_pubigera_50,93.1
f_gentiana_pubigera_52,227.1
f_gentiana_pubigera_52,175.0
f_gentiana_pubigera_52,245.1
f_gentiana_pubigera_52,217.1
f_gentiana_pubigera_52,287.1
f_gentiana_pubigera_54,259.2
f_gentiana_pubigera_54,133.1
f_gentiana_pubigera_54,135.1
f_gentiana_pubigera_54,147.1
f_gentiana_pubigera_54,149.1
f_gentiana_pubigera_54,277.2
f_gentiana_pubigera_54,151.1
f_gentiana_pubigera_54,161.1
f_gentiana_pubigera_54,165.1
f_gentiana_pubigera_54,295.2
f_gentiana_pubigera_54,55.1
f_gentiana_pubigera_54,67.1
f_gentiana_pubigera_54,69.1
f_gentiana_pubigera_54,79.1
f_gentiana_pubigera_54,81.0
f_gentiana_pubigera_54,81.1
f_gentiana_pubigera_54,83.0
f_gentiana_pubigera_54,83.1
f_gentiana_pubigera_54,91.1
f_gentiana_pubigera_54,93.1
f_gentiana_pubigera_54,95.1
f_gentiana_pubigera_54,95.0
f_gentiana_pubigera_54,249.2
f_gentiana_pubigera_54,231.2
f_gentiana_pubigera_54,105.1
f_gentiana_pubigera_54,107.1
f_gentiana_pubigera_54,109.1
f_gentiana_pubigera_54,241.2
f_gentiana_pubigera_54,119.1
f_gentiana_pubigera_54,121.1
f_gentiana_pubigera_54,123.1
f_gentiana_pubigera_54,125.1
f_gentiana_pubigera_55,135.1
f_gentiana_pubigera_55,107.1
f_gentiana_pubigera_55,79.1
f_gentiana_pubigera_55,81.1
f_gentiana_pubigera_55,179.1
f_gentiana_pubigera_55,277.2
f_gentiana_pubigera_55,93.1
f_gentiana_pubigera_57,179.1
f_gentiana_pubigera_57,493.4
f_gentiana_pubigera_58,362.3
f_gentiana_pubigera_58,67.1
f_gentiana_pubigera_58,95.1
f_gentiana_pubigera_58,55.1
f_gentiana_pubigera_60,391.3
f_gentiana_pubigera_60,437.3
f_gentiana_pubigera_60,109.1
f_gentiana_pubigera_60,95.1
f_gentiana_pubigera_62,289.1
f_gentiana_pubigera_62,261.1
f_gentiana_pubigera_62,351.1
f_gentiana_pubigera_62,333.1
f_gentiana_pubigera_62,365.1
f_gentiana_pubigera_62,207.1
f_gentiana_pubigera_62,319.0
f_gentiana_pubigera_63,581.2
f_gentiana_pubigera_63,393.1
f_gentiana_pubigera_63,525.2
f_gentiana_pubigera_63,654.3
f_gentiana_pubigera_63,337.0
f_gentiana_pubigera_63,83.0
f_gentiana_pubigera_63,147.1
f_gentiana_pubigera_63,57.1
f_gentiana_pubigera_63,637.3
f_gentiana_pubigera_64,460.2
f_gentiana_pubigera_64,461.2
f_gentiana_pubigera_64,431.2
f_gentiana_pubigera_64,433.2
f_gentiana_pubigera_64,593.3
f_gentiana_pubigera_64,533.3
f_gentiana_pubigera_64,505.2
f_gentiana_pubigera_64,447.2
f_gentiana_pubigera_66,455.4
f_gentiana_pubigera_66,409.3
f_gentiana_pubigera_66,107.1
f_gentiana_pubigera_66,203.2
f_gentiana_pubigera_66,205.2
f_gentiana_pubigera_66,175.1
f_gentiana_pubigera_66,177.2
f_gentiana_pubigera_66,121.1
f_gentiana_pubigera_66,189.2
f_gentiana_pubigera_66,95.1
f_gentiana_pubigera_68,67.1
f_gentiana_pubigera_68,109.1
f_gentiana_pubigera_68,81.1
f_gentiana_pubigera_68,279.2
f_gentiana_pubigera_68,95.1
f_gentiana_pubigera_73,67.1
f_gentiana_pubigera_73,71.1
f_gentiana_pubigera_73,169.2
f_gentiana_pubigera_73,297.2
f_gentiana_pubigera_73,81.1
f_gentiana_pubigera_73,183.1
f_gentiana_pubigera_73,251.2
f_gentiana_pubigera_73,279.2
f_gentiana_pubigera_73,95.1
f_gentiana_pubigera_74,97.1
f_gentiana_pubigera_74,69.1
f_gentiana_pubigera_74,488.4
f_gentiana_pubigera_74,109.1
f_gentiana_pubigera_74,81.1
f_gentiana_pubigera_74,83.1
f_gentiana_pubigera_74,55.1
f_gentiana_pubigera_74,57.1
f_gentiana_pubigera_74,95.1
f_gentiana_pubigera_75,195.1
f_gentiana_pubigera_75,133.1
f_gentiana_pubigera_75,71.1
f_gentiana_pubigera_75,363.3
f_gentiana_pubigera_75,460.3
f_gentiana_pubigera_75,85.1
f_gentiana_pubigera_75,89.1
f_gentiana_pubigera_75,57.1
f_gentiana_pubigera_76,498.5
f_gentiana_pubigera_76,453.4
f_gentiana_pubigera_76,279.2
f_gentiana_pubigera_77,81.1
f_gentiana_pubigera_77,291.2
f_gentiana_pubigera_77,69.0
f_gentiana_pubigera_77,273.2
f_gentiana_pubigera_78,453.3
f_gentiana_pubigera_78,635.4
f_gentiana_pubigera_78,201.2
f_gentiana_pubigera_78,107.1
f_gentiana_pubigera_78,147.0
f_gentiana_pubigera_78,407.3
f_gentiana_pubigera_78,187.1
f_gentiana_pubigera_78,189.2
f_gentiana_pubigera_78,95.1
f_gentiana_pubigera_80,195.1
f_gentiana_pubigera_80,357.1
f_gentiana_pubigera_80,177.1
f_gentiana_pubigera_80,149.1
f_gentiana_pubigera_80,121.1
f_gentiana_pubigera_80,93.1
f_gentiana_pubigera_81,201.2
f_gentiana_pubigera_81,203.2
f_gentiana_pubigera_81,189.2
f_gentiana_pubigera_81,437.3
f_gentiana_pubigera_87,496.4
f_gentiana_pubigera_87,451.4
f_gentiana_pubigera_87,277.2
f_gentiana_pubigera_90,293.2
f_gentiana_pubigera_90,81.1
f_gentiana_pubigera_90,275.2
f_gentiana_pubigera_90,119.1
f_gentiana_pubigera_90,219.2
f_gentiana_pubigera_90,93.1
f_gentiana_pubigera_97,107.1
f_gentiana_pubigera_97,411.4
f_gentiana_pubigera_97,163.1
f_gentiana_pubigera_97,95.1
f_gentiana_pubigera_98,227.1
f_gentiana_pubigera_98,327.1
f_gentiana_pubigera_98,83.0
f_gentiana_pubigera_98,55.1
f_gentiana_pubigera_98,444.2
f_gentiana_pubigera_100,163.1
f_gentiana_pubigera_100,227.1
f_gentiana_pubigera_100,135.1
f_gentiana_pubigera_105,104.1
f_gentiana_pubigera_105,396.3
f_gentiana_pubigera_105,414.4
f_gentiana_pubigera_106,381.1
f_gentiana_pubigera_106,219.1
f_gentiana_pubigera_106,149.0
f_gentiana_pubigera_107,191.2
f_gentiana_pubigera_107,425.4
f_gentiana_pubigera_107,109.1
f_gentiana_pubigera_107,95.1
f_gentiana_pubigera_108,205.2
f_gentiana_pubigera_108,455.4
f_gentiana_pubigera_110,104.1
f_gentiana_pubigera_110,272.3
f_gentiana_pubigera_110,58.1
f_gentiana_pubigera_112,561.3
f_gentiana_pubigera_112,621.3
f_gentiana_pubigera_114,227.1
f_gentiana_pubigera_114,327.1
f_gentiana_pubigera_114,83.0
f_gentiana_pubigera_114,790.3
f_gentiana_pubigera_114,55.1
f_gentiana_pubigera_115,179.1
f_gentiana_pubigera_115,493.4
f_gentiana_pubigera_117,642.2
f_gentiana_pubigera_117,163.0
f_gentiana_pubigera_117,325.1
f_gentiana_pubigera_117,85.0
f_gentiana_pubigera_119,393.4
f_gentiana_pubigera_119,95.1
f_gentiana_pubigera_120,224.1
f_gentiana_pubigera_120,385.2
f_gentiana_pubigera_120,105.0
f_gentiana_pubigera_120,403.2
f_gentiana_pubigera_120,117.1
f_gentiana_pubigera_120,152.1
f_gentiana_pubigera_120,91.1
f_gentiana_pubigera_121,195.1
f_gentiana_pubigera_121,177.1
f_gentiana_pubigera_121,435.1
f_gentiana_pubigera_121,149.1
f_gentiana_pubigera_121,121.1
f_gentiana_pubigera_123,97.1
f_gentiana_pubigera_123,69.1
f_gentiana_pubigera_123,79.0
f_gentiana_pubigera_123,83.1
f_gentiana_pubigera_123,116.0
f_gentiana_pubigera_123,55.1
f_gentiana_pubigera_123,57.1
f_gentiana_pubigera_123,157.2
f_gentiana_pubigera_124,123.1
f_gentiana_pubigera_124,316.2
f_gentiana_pubigera_124,102.1
f_gentiana_pubigera_125,163.1
f_gentiana_pubigera_125,181.1
f_gentiana_pubigera_125,135.1
f_gentiana_pubigera_126,795.3
f_gentiana_pubigera_126,409.1
f_gentiana_pubigera_126,309.1
f_gentiana_pubigera_126,245.1
f_gentiana_pubigera_129,83.1
f_gentiana_pubigera_129,277.2
f_gentiana_pubigera_129,451.4
f_gentiana_pubigera_130,351.2
f_gentiana_pubigera_130,207.1
f_gentiana_pubigera_136,521.3
f_gentiana_pubigera_136,363.3
f_gentiana_pubigera_139,505.4
f_gentiana_pubigera_139,363.3
f_gentiana_pubigera_140,403.3
f_gentiana_pubigera_140,491.4
f_gentiana_pubigera_141,97.1
f_gentiana_pubigera_141,109.1
f_gentiana_pubigera_141,413.4
f_gentiana_pubigera_142,281.2
f_gentiana_pubigera_142,123.0
f_gentiana_pubigera_142,263.2
f_gentiana_pubigera_146,517.1
f_gentiana_pubigera_146,381.1
f_gentiana_pubigera_153,234.1
f_gentiana_pubigera_153,173.1
f_gentiana_pubigera_153,111.0
f_gentiana_pubigera_153,217.1
f_gentiana_pubigera_153,155.1
f_gentiana_pubigera_156,165.1
f_gentiana_pubigera_156,429.4
f_gentiana_pubigera_157,135.1
f_gentiana_pubigera_157,121.1
f_gentiana_pubigera_157,191.2
f_gentiana_pubigera_157,95.1
f_gentiana_pubigera_158,315.1
f_gentiana_pubigera_158,299.1
f_gentiana_pubigera_161,472.2
f_gentiana_pubigera_161,83.0
f_gentiana_pubigera_161,327.1
f_gentiana_pubigera_163,363.3
f_gentiana_pubigera_163,507.4
f_gentiana_pubigera_165,83.1
f_gentiana_pubigera_165,411.4
f_gentiana_pubigera_167,177.1
f_gentiana_pubigera_167,149.1
f_gentiana_pubigera_168,288.1
f_gentiana_pubigera_168,270.1
f_gentiana_pubigera_168,303.1
f_gentiana_pubigera_173,105.1
f_gentiana_pubigera_173,275.2
f_gentiana_pubigera_173,133.1
f_gentiana_pubigera_174,97.1
f_gentiana_pubigera_174,69.1
f_gentiana_pubigera_174,263.2
f_gentiana_pubigera_174,137.1
f_gentiana_pubigera_174,81.1
f_gentiana_pubigera_174,83.1
f_gentiana_pubigera_174,437.4
f_gentiana_pubigera_174,55.1
f_gentiana_pubigera_174,57.1
f_gentiana_pubigera_174,95.1
f_gentiana_pubigera_176,416.3
f_gentiana_pubigera_176,89.1
f_gentiana_pubigera_176,319.3
f_gentiana_pubigera_176,151.1
f_gentiana_pubigera_179,177.1
f_gentiana_pubigera_179,195.1
f_gentiana_pubigera_179,375.1
f_gentiana_pubigera_180,81.1
f_gentiana_pubigera_180,67.1
f_gentiana_pubigera_180,279.2
f_gentiana_pubigera_180,95.1
f_gentiana_pubigera_184,455.4
f_gentiana_pubigera_184,409.3
f_gentiana_pubigera_184,107.1
f_gentiana_pubigera_184,203.2
f_gentiana_pubigera_184,205.2
f_gentiana_pubigera_184,175.1
f_gentiana_pubigera_184,177.2
f_gentiana_pubigera_184,121.1
f_gentiana_pubigera_184,189.2
f_gentiana_pubigera_184,95.1
f_gentiana_pubigera_186,637.3
f_gentiana_pubigera_186,581.2
f_gentiana_pubigera_187,281.2
f_gentiana_pubigera_187,123.0
f_gentiana_pubigera_187,299.2
f_gentiana_pubigera_187,263.2
f_gentiana_pubigera_189,523.4
f_gentiana_pubigera_189,363.3
f_gentiana_pubigera_191,177.1
f_gentiana_pubigera_191,649.4
f_gentiana_pubigera_191,195.1
f_gentiana_pubigera_191,437.3
f_gentiana_pubigera_192,107.1
f_gentiana_pubigera_192,203.2
f_gentiana_pubigera_192,205.2
f_gentiana_pubigera_192,473.4
f_gentiana_pubigera_192,175.1
f_gentiana_pubigera_192,207.2
f_gentiana_pubigera_192,177.2
f_gentiana_pubigera_192,437.3
f_gentiana_pubigera_192,409.3
f_gentiana_pubigera_192,187.1
f_gentiana_pubigera_192,189.2
f_gentiana_pubigera_192,95.1
f_gentiana_pubigera_194,281.1
f_gentiana_pubigera_194,411.3
f_gentiana_pubigera_199,275.1
f_gentiana_pubigera_199,197.1
f_gentiana_pubigera_199,79.0
f_gentiana_pubigera_200,97.1
f_gentiana_pubigera_200,69.1
f_gentiana_pubigera_200,175.2
f_gentiana_pubigera_200,83.1
f_gentiana_pubigera_200,55.1
f_gentiana_pubigera_202,795.3
f_gentiana_pubigera_202,409.1
f_gentiana_pubigera_202,309.1
f_gentiana_pubigera_202,245.1
f_gentiana_pubigera_203,89.1
f_gentiana_pubigera_203,540.4
f_gentiana_pubigera_203,133.1
f_gentiana_pubigera_203,327.2
f_gentiana_pubigera_209,498.5
f_gentiana_pubigera_209,453.4
f_gentiana_pubigera_209,279.2
f_gentiana_pubigera_212,177.1
f_gentiana_pubigera_212,147.0
f_gentiana_pubigera_214,529.4
f_gentiana_pubigera_214,58.1
f_gentiana_pubigera_218,227.1
f_gentiana_pubigera_218,327.1
f_gentiana_pubigera_218,83.0
f_gentiana_pubigera_218,55.1
f_gentiana_pubigera_218,444.2
f_gentiana_pubigera_224,219.1
f_gentiana_pubigera_224,159.0
f_gentiana_pubigera_225,336.3
f_gentiana_pubigera_225,89.1
f_gentiana_pubigera_225,319.3
f_gentiana_pubigera_226,152.1
f_gentiana_pubigera_226,110.1
f_gentiana_pubigera_231,496.4
f_gentiana_pubigera_231,89.1
f_gentiana_pubigera_231,283.2
f_gentiana_pubigera_231,133.1
f_gentiana_pubigera_232,145.1
f_gentiana_pubigera_232,299.2
f_gentiana_pubigera_233,315.2
f_gentiana_pubigera_233,187.1
f_gentiana_pubigera_234,277.2
f_gentiana_pubigera_234,107.1
f_gentiana_pubigera_234,93.1
f_gentiana_pubigera_234,79.1
f_gentiana_pubigera_240,89.1
f_gentiana_pubigera_240,482.4
f_gentiana_pubigera_240,283.2
f_gentiana_pubigera_240,133.1
f_gentiana_pubigera_243,277.2
f_gentiana_pubigera_243,93.1
f_gentiana_pubigera_253,89.1
f_gentiana_pubigera_253,133.1
f_gentiana_pubigera_253,526.4
f_gentiana_pubigera_253,327.2
f_gentiana_pubigera_258,281.1
f_gentiana_pubigera_258,411.3
f_gentiana_pubigera_263,81.1
f_gentiana_pubigera_263,223.2
f_gentiana_pubigera_263,95.1
f_gentiana_pubigera_264,227.1
f_gentiana_pubigera_264,327.1
f_gentiana_pubigera_264,83.0
f_gentiana_pubigera_264,790.3
f_gentiana_pubigera_264,55.1
f_gentiana_pubigera_267,512.2
f_gentiana_pubigera_267,137.0
f_gentiana_pubigera_267,299.1
f_gentiana_pubigera_272,288.1
f_gentiana_pubigera_272,273.0
f_gentiana_pubigera_272,303.1
f_gentiana_pubigera_283,179.1
f_gentiana_pubigera_283,197.1
f_gentiana_pubigera_284,584.5
f_gentiana_pubigera_284,89.1
f_gentiana_pubigera_284,371.2
f_gentiana_pubigera_285,177.2
f_gentiana_pubigera_285,81.1
f_gentiana_pubigera_285,107.1
f_gentiana_pubigera_285,121.1
f_gentiana_pubigera_286,89.1
f_gentiana_pubigera_286,363.3
f_gentiana_pubigera_286,380.3
f_gentiana_pubigera_301,105.0
f_gentiana_pubigera_301,194.1
f_gentiana_pubigera_301,889.4
f_gentiana_pubigera_309,89.1
f_gentiana_pubigera_309,452.4
f_gentiana_pubigera_309,133.1
f_gentiana_pubigera_309,239.1
f_gentiana_pubigera_312,89.1
f_gentiana_pubigera_312,363.3
f_gentiana_pubigera_312,380.3
f_gentiana_pubigera_313,481.4
f_gentiana_pubigera_313,58.1
f_gentiana_pubigera_345,301.1
f_gentiana_pubigera_345,286.0
f_gentiana_pubigera_353,225.2
f_gentiana_pubigera_353,306.2
f_gentiana_pubigera_353,338.2
f_gentiana_pubigera_355,177.1
f_gentiana_pubigera_355,649.4
f_gentiana_pubigera_355,195.1
f_gentiana_pubigera_355,437.3
f_gentiana_pubigera_378,345.1
f_gentiana_pubigera_378,315.0
f_gentiana_pubigera_383,353.0
f_gentiana_pubigera_383,274.0
f_gentiana_pubigera_394,336.3
f_gentiana_pubigera_394,89.1
f_gentiana_pubigera_394,319.3
f_gentiana_pubigera_410,504.3
f_gentiana_pubigera_410,89.1
f_gentiana_pubigera_410,407.3
f_gentiana_pubigera_434,416.3
f_gentiana_pubigera_434,89.1
f_gentiana_pubigera_434,319.3
f_gentiana_pubigera_458,392.2
f_gentiana_pubigera_458,245.1
f_gentiana_pubigera_458,287.1
f_gentiana_pubigera_465,353.2
f_gentiana_pubigera_465,667.4
f_gentiana_pubigera_465,229.1
f_gentiana_pubigera_465,247.1
f_gentiana_pubigera_494,225.2
f_gentiana_pubigera_494,306.2
f_gentiana_pubigera_494,338.2
f_gentiana_pubigera_508,353.2
f_gentiana_pubigera_508,667.4
f_gentiana_pubigera_508,229.1
f_gentiana_pubigera_508,247.1
f_gentiana_pubigera_520,887.6
f_gentiana_pubigera_520,575.3
f_erythroxylum_plowmanianum_4,513.1
f_erythroxylum_plowmanianum_4,387.0
f_erythroxylum_plowmanianum_4,659.1
f_erythroxylum_plowmanianum_4,405.0
f_erythroxylum_plowmanianum_4,406.0
f_erythroxylum_plowmanianum_4,666.2
f_erythroxylum_plowmanianum_4,420.1
f_erythroxylum_plowmanianum_4,677.1
f_erythroxylum_plowmanianum_4,423.1
f_erythroxylum_plowmanianum_4,820.2
f_erythroxylum_plowmanianum_4,820.7
f_erythroxylum_plowmanianum_4,821.2
f_erythroxylum_plowmanianum_4,447.1
f_erythroxylum_plowmanianum_4,839.2
f_erythroxylum_plowmanianum_4,331.1
f_erythroxylum_plowmanianum_4,332.1
f_erythroxylum_plowmanianum_4,219.0
f_erythroxylum_plowmanianum_4,739.2
f_erythroxylum_plowmanianum_4,739.7
f_erythroxylum_plowmanianum_10,193.2
f_erythroxylum_plowmanianum_10,69.1
f_erythroxylum_plowmanianum_10,133.1
f_erythroxylum_plowmanianum_10,135.1
f_erythroxylum_plowmanianum_10,137.1
f_erythroxylum_plowmanianum_10,107.1
f_erythroxylum_plowmanianum_10,109.1
f_erythroxylum_plowmanianum_10,175.1
f_erythroxylum_plowmanianum_10,211.2
f_erythroxylum_plowmanianum_10,373.2
f_erythroxylum_plowmanianum_10,119.1
f_erythroxylum_plowmanianum_10,151.1
f_erythroxylum_plowmanianum_10,121.1
f_erythroxylum_plowmanianum_10,123.1
f_erythroxylum_plowmanianum_10,95.1
f_erythroxylum_plowmanianum_13,581.3
f_erythroxylum_plowmanianum_13,582.3
f_erythroxylum_plowmanianum_13,359.2
f_erythroxylum_plowmanianum_13,521.3
f_erythroxylum_plowmanianum_13,522.3
f_erythroxylum_plowmanianum_13,341.2
f_erythroxylum_plowmanianum_13,503.3
f_erythroxylum_plowmanianum_15,133.0
f_erythroxylum_plowmanianum_15,133.1
f_erythroxylum_plowmanianum_15,135.1
f_erythroxylum_plowmanianum_15,137.1
f_erythroxylum_plowmanianum_15,145.0
f_erythroxylum_plowmanianum_15,155.1
f_erythroxylum_plowmanianum_15,540.3
f_erythroxylum_plowmanianum_15,175.1
f_erythroxylum_plowmanianum_15,57.0
f_erythroxylum_plowmanianum_15,193.2
f_erythroxylum_plowmanianum_15,69.0
f_erythroxylum_plowmanianum_15,73.0
f_erythroxylum_plowmanianum_15,211.2
f_erythroxylum_plowmanianum_15,212.2
f_erythroxylum_plowmanianum_15,85.0
f_erythroxylum_plowmanianum_15,85.1
f_erythroxylum_plowmanianum_15,93.1
f_erythroxylum_plowmanianum_15,95.1
f_erythroxylum_plowmanianum_15,95.0
f_erythroxylum_plowmanianum_15,97.0
f_erythroxylum_plowmanianum_15,99.0
f_erythroxylum_plowmanianum_15,99.1
f_erythroxylum_plowmanianum_15,229.2
f_erythroxylum_plowmanianum_15,107.1
f_erythroxylum_plowmanianum_15,109.1
f_erythroxylum_plowmanianum_15,505.3
f_erythroxylum_plowmanianum_15,115.0
f_erythroxylum_plowmanianum_15,373.2
f_erythroxylum_plowmanianum_15,121.1
f_erythroxylum_plowmanianum_15,127.0
f_erythroxylum_plowmanianum_20,633.1
f_erythroxylum_plowmanianum_20,634.1
f_erythroxylum_plowmanianum_20,331.1
f_erythroxylum_plowmanianum_27,225.1
f_erythroxylum_plowmanianum_27,207.1
f_erythroxylum_plowmanianum_27,145.1
f_erythroxylum_plowmanianum_27,147.1
f_erythroxylum_plowmanianum_27,85.0
f_erythroxylum_plowmanianum_27,536.3
f_erythroxylum_plowmanianum_27,123.1
f_erythroxylum_plowmanianum_27,189.1
f_erythroxylum_plowmanianum_31,331.1
f_erythroxylum_plowmanianum_31,316.1
f_erythroxylum_plowmanianum_31,182.1
f_erythroxylum_plowmanianum_31,167.0
f_erythroxylum_plowmanianum_35,331.1
f_erythroxylum_plowmanianum_35,316.1
f_erythroxylum_plowmanianum_35,167.0
f_erythroxylum_plowmanianum_38,605.2
f_erythroxylum_plowmanianum_38,573.2
f_erythroxylum_plowmanianum_40,104.1
f_erythroxylum_plowmanianum_40,524.4
f_erythroxylum_plowmanianum_40,86.1
f_erythroxylum_plowmanianum_40,184.1
f_erythroxylum_plowmanianum_40,125.0
f_erythroxylum_plowmanianum_47,561.2
f_erythroxylum_plowmanianum_47,562.3
f_erythroxylum_plowmanianum_47,543.2
f_erythroxylum_plowmanianum_47,335.1
f_erythroxylum_plowmanianum_53,97.0
f_erythroxylum_plowmanianum_53,163.1
f_erythroxylum_plowmanianum_53,69.0
f_erythroxylum_plowmanianum_53,133.0
f_erythroxylum_plowmanianum_53,263.1
f_erythroxylum_plowmanianum_53,73.0
f_erythroxylum_plowmanianum_53,109.0
f_erythroxylum_plowmanianum_53,145.0
f_erythroxylum_plowmanianum_53,83.1
f_erythroxylum_plowmanianum_53,115.0
f_erythroxylum_plowmanianum_53,85.0
f_erythroxylum_plowmanianum_53,57.0
f_erythroxylum_plowmanianum_53,412.2
f_erythroxylum_plowmanianum_53,61.0
f_erythroxylum_plowmanianum_53,413.2
f_erythroxylum_plowmanianum_53,127.0
f_erythroxylum_plowmanianum_54,178.1
f_erythroxylum_plowmanianum_54,293.1
f_erythroxylum_plowmanianum_54,261.1
f_erythroxylum_plowmanianum_55,129.1
f_erythroxylum_plowmanianum_55,259.2
f_erythroxylum_plowmanianum_55,388.3
f_erythroxylum_plowmanianum_55,101.1
f_erythroxylum_plowmanianum_55,71.1
f_erythroxylum_plowmanianum_55,111.0
f_erythroxylum_plowmanianum_55,147.1
f_erythroxylum_plowmanianum_55,57.1
f_erythroxylum_plowmanianum_57,291.2
f_erythroxylum_plowmanianum_57,72.1
f_erythroxylum_plowmanianum_57,107.0
f_erythroxylum_plowmanianum_57,237.2
f_erythroxylum_plowmanianum_57,206.2
f_erythroxylum_plowmanianum_57,178.1
f_erythroxylum_plowmanianum_57,308.3
f_erythroxylum_plowmanianum_57,149.1
f_erythroxylum_plowmanianum_57,55.1
f_erythroxylum_plowmanianum_57,220.2
f_erythroxylum_plowmanianum_59,469.1
f_erythroxylum_plowmanianum_59,317.1
f_erythroxylum_plowmanianum_60,135.0
f_erythroxylum_plowmanianum_60,208.1
f_erythroxylum_plowmanianum_60,370.2
f_erythroxylum_plowmanianum_60,85.0
f_erythroxylum_plowmanianum_60,119.0
f_erythroxylum_plowmanianum_61,104.1
f_erythroxylum_plowmanianum_61,459.2
f_erythroxylum_plowmanianum_61,518.3
f_erythroxylum_plowmanianum_64,266.1
f_erythroxylum_plowmanianum_64,205.0
f_erythroxylum_plowmanianum_64,463.2
f_erythroxylum_plowmanianum_65,97.0
f_erythroxylum_plowmanianum_65,225.1
f_erythroxylum_plowmanianum_65,167.1
f_erythroxylum_plowmanianum_65,107.1
f_erythroxylum_plowmanianum_65,207.1
f_erythroxylum_plowmanianum_65,85.0
f_erythroxylum_plowmanianum_65,149.1
f_erythroxylum_plowmanianum_65,536.3
f_erythroxylum_plowmanianum_65,123.1
f_erythroxylum_plowmanianum_65,125.1
f_erythroxylum_plowmanianum_71,431.4
f_erythroxylum_plowmanianum_71,167.1
f_erythroxylum_plowmanianum_74,225.1
f_erythroxylum_plowmanianum_74,99.0
f_erythroxylum_plowmanianum_74,167.1
f_erythroxylum_plowmanianum_74,554.3
f_erythroxylum_plowmanianum_74,183.1
f_erythroxylum_plowmanianum_78,403.2
f_erythroxylum_plowmanianum_78,343.2
